Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Dulce Miranda,PMDB      ,TO,Não            ,178994,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Décio Lima,PT        ,SC,Não            ,141413,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Adelmo Carneiro Leão,PT        ,MG,Não            ,178890,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Luiz Carlos Hauly,PSDB      ,PR,Não            ,73778,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Luiz Couto,PT        ,PB,Não            ,74041,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Jarbas Vasconcelos,PMDB      ,PE,Não            ,131943,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Elcione Barbalho,PMDB      ,PA,Não            ,74075,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Alan Rick,PRB       ,AC,Não            ,178836,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Marcos Soares,PR        ,RJ,Sim            ,178943,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Felipe Maia,DEM       ,RN,Não            ,141429,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,João Marcelo,PMDB      ,MA,Não            ,112437,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Vanderlei Macris,PSDB      ,SP,Não            ,141553,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Remídio Monai,PR        ,RR,Sim            ,178960,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Roberto Góes,PDT       ,AP,Não            ,178995,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Aliel Machado,PCdoB     ,PR,Não            ,178927,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Francisco Chapadinha,PSD       ,PA,Não            ,178907,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Leonardo Picciani,PMDB      ,RJ,Não            ,74254,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Sérgio Moraes,PTB       ,RS,Sim            ,141542,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Jhonatan de Jesus,PRB       ,RR,Não            ,160531,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Paulo Maluf,PP        ,SP,Não            ,132056,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Hugo Motta,PMDB      ,PB,Não            ,160674,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Daniel Almeida,PCdoB     ,BA,Não            ,74060,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Esperidião Amin,PP        ,SC,Não            ,160649,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Cristiane Brasil,PTB       ,RJ,Não            ,93472,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Enio Verri,PT        ,PR,Não            ,132504,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Delegado Waldir,PSDB      ,GO,Não            ,164359,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Antonio Balhmann,PROS      ,CE,Sim            ,74213,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,José Reinaldo,PSB       ,MA,Não            ,73714,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Valmir Prascidelli,PT        ,SP,Não            ,113247,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Ricardo Barros,PP        ,PR,Não            ,73788,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Assis Carvalho,PT        ,PI,Não            ,159237,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Miguel Haddad,PSDB      ,SP,Não            ,178984,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Rodrigo de Castro,PSDB      ,MG,Não            ,141531,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Cleber Verde,PRB       ,MA,Não            ,141408,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Paulo Foletto,PSB       ,ES,Não            ,160517,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Fabio Garcia,PSB       ,MT,Não            ,178905,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Rejane Dias,PT        ,PI,Não            ,178925,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Rogério Marinho,PSDB      ,RN,Não            ,141535,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Rodrigo Maia,DEM       ,RJ,Não            ,74693,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Aureo,Solidaried,RJ,Não            ,160512,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Leonardo Quintão,PMDB      ,MG,Não            ,141482,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Lelo Coimbra,PMDB      ,ES,Não            ,141562,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Alice Portugal,PCdoB     ,BA,Não            ,74057,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Marcos Rogério,PDT       ,RO,Sim            ,167722,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Alberto Fraga,DEM       ,DF,Não            ,73579,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Celso Pansera,PMDB      ,RJ,Não            ,72912,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Wladimir Costa,Solidaried,PA,Não            ,73930,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,José Mentor,PT        ,SP,Não            ,74275,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Marinaldo Rosendo,PSB       ,PE,Não            ,178919,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Samuel Moreira,PSDB      ,SP,Não            ,178990,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Ricardo Izar,PSD       ,SP,Não            ,160655,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Rodrigo Garcia,DEM       ,SP,Não            ,88950,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Vinicius Gurgel,PR        ,AP,Não            ,160591,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Max Filho,PSDB      ,ES,Não            ,178827,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Laudivio Carvalho,PMDB      ,MG,Não            ,178894,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Rubens Otoni,PT        ,GO,Não            ,74371,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Caetano,PT        ,BA,Não            ,178853,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Ronaldo Fonseca,PROS      ,DF,Não            ,160637,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Shéridan,PSDB      ,RR,Não            ,178961,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Washington Reis,PMDB      ,RJ,Não            ,160620,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Cesar Souza,PSD       ,SC,Não            ,73720,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Flavinho,PSB       ,SP,Não            ,178978,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,José Priante,PMDB      ,PA,Não            ,74079,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Vicentinho,PT        ,SP,Não            ,74283,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Aníbal Gomes,PMDB      ,CE,Não            ,74212,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Delegado Éder Mauro,PSD       ,PA,Não            ,178908,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Leopoldo Meyer,PSB       ,PR,Não            ,160663,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,José Airton Cirilo,PT        ,CE,Não            ,141464,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Joaquim Passarinho,PSD       ,PA,Sim            ,178910,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Professora Marcivania,PT        ,AP,Não            ,160641,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Zé Silva,Solidaried,MG,Não            ,160632,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Leo de Brito,PT        ,AC,Não            ,178825,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Victor Mendes,PV        ,MA,Sim            ,178888,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Edmar Arruda,PSC       ,PR,Não            ,160578,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Manoel Junior,PMDB      ,PB,Não            ,141490,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Geraldo Resende,PMDB      ,MS,Não            ,74374,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Herculano Passos,PSD       ,SP,Não            ,178981,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Evandro Rogerio Roman,PSD       ,PR,Não            ,178930,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Efraim Filho,DEM       ,PB,Não            ,141422,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Luiz Sérgio,PT        ,RJ,Não            ,74688,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Luiz Carlos Ramos,PSDC      ,RJ,Não            ,178802,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Izalci,PSDB      ,DF,Não            ,4931,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Josi Nunes,PMDB      ,TO,Não            ,114941,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Eduardo Cury,PSDB      ,SP,Não            ,178977,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Átila Lira,PSB       ,PI,Não            ,74459,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Christiane de Souza Yared,PTN       ,PR,Não            ,178928,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Eduardo Cunha,PMDB      ,RJ,Art. 17        ,74173,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Vander Loubet,PT        ,MS,Não            ,74376,-,-
2007,2211,PL,25/2/2015,20:38,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,Rejeitado o Requerimento. Sim: 30; não: 328; total: 358.,5452,Bacelar,PTN       ,BA,Não            ,69871,-,-
