tipo,num_pro,ano,id_votacao,resumo,data,hora,objetivo,sessao,partido,orientacao_partido
PEC,395,2014,1,Aprovada. em primeiro turno. a Proposta de Emenda à Constituição nº 395 de 2014 na forma do Substitutivo adotado pela Comissão Especial. ressalvados os destaques. Sim: 318; não: 129; abstenções:4 ; total: 451.,21/10/2015,21:23,SUBSTITUTIVO DA COMISSÃO ESPECIAL - PRIMEIRO TURNO,5704,Solidaried,sim
PEC,395,2014,1,Aprovada. em primeiro turno. a Proposta de Emenda à Constituição nº 395 de 2014 na forma do Substitutivo adotado pela Comissão Especial. ressalvados os destaques. Sim: 318; não: 129; abstenções:4 ; total: 451.,21/10/2015,21:23,SUBSTITUTIVO DA COMISSÃO ESPECIAL - PRIMEIRO TURNO,5704,PROS,sim
PEC,395,2014,1,Aprovada. em primeiro turno. a Proposta de Emenda à Constituição nº 395 de 2014 na forma do Substitutivo adotado pela Comissão Especial. ressalvados os destaques. Sim: 318; não: 129; abstenções:4 ; total: 451.,21/10/2015,21:23,SUBSTITUTIVO DA COMISSÃO ESPECIAL - PRIMEIRO TURNO,5704,PCdoB,não
PEC,395,2014,1,Aprovada. em primeiro turno. a Proposta de Emenda à Constituição nº 395 de 2014 na forma do Substitutivo adotado pela Comissão Especial. ressalvados os destaques. Sim: 318; não: 129; abstenções:4 ; total: 451.,21/10/2015,21:23,SUBSTITUTIVO DA COMISSÃO ESPECIAL - PRIMEIRO TURNO,5704,PPS,sim
PEC,395,2014,1,Aprovada. em primeiro turno. a Proposta de Emenda à Constituição nº 395 de 2014 na forma do Substitutivo adotado pela Comissão Especial. ressalvados os destaques. Sim: 318; não: 129; abstenções:4 ; total: 451.,21/10/2015,21:23,SUBSTITUTIVO DA COMISSÃO ESPECIAL - PRIMEIRO TURNO,5704,PV,sim
PEC,395,2014,1,Aprovada. em primeiro turno. a Proposta de Emenda à Constituição nº 395 de 2014 na forma do Substitutivo adotado pela Comissão Especial. ressalvados os destaques. Sim: 318; não: 129; abstenções:4 ; total: 451.,21/10/2015,21:23,SUBSTITUTIVO DA COMISSÃO ESPECIAL - PRIMEIRO TURNO,5704,PSOL,não
PEC,395,2014,1,Aprovada. em primeiro turno. a Proposta de Emenda à Constituição nº 395 de 2014 na forma do Substitutivo adotado pela Comissão Especial. ressalvados os destaques. Sim: 318; não: 129; abstenções:4 ; total: 451.,21/10/2015,21:23,SUBSTITUTIVO DA COMISSÃO ESPECIAL - PRIMEIRO TURNO,5704,REDE,não
PEC,395,2014,1,Aprovada. em primeiro turno. a Proposta de Emenda à Constituição nº 395 de 2014 na forma do Substitutivo adotado pela Comissão Especial. ressalvados os destaques. Sim: 318; não: 129; abstenções:4 ; total: 451.,21/10/2015,21:23,SUBSTITUTIVO DA COMISSÃO ESPECIAL - PRIMEIRO TURNO,5704,Minoria,sim
PEC,395,2014,1,Aprovada. em primeiro turno. a Proposta de Emenda à Constituição nº 395 de 2014 na forma do Substitutivo adotado pela Comissão Especial. ressalvados os destaques. Sim: 318; não: 129; abstenções:4 ; total: 451.,21/10/2015,21:23,SUBSTITUTIVO DA COMISSÃO ESPECIAL - PRIMEIRO TURNO,5704,GOV.,liberado
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,PmdbPpPtbPscPhsPen,não
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,PT,sim
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,PSDB,sim
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,sim
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,PSD,não
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,PR,sim
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,PSB,não
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,DEM,não
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,PDT,liberado
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,Solidaried,não
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,PCdoB,sim
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,PROS,sim
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,PPS,não
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,PV,sim
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,PSOL,sim
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,Minoria,liberado
PL,4148,2008,1,Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.,25/3/2015,17:52,REQUERIMENTO DE RETIRADA DE PAUTA,5479,GOV.,sim
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,PmdbPpPtbPscPhsPen,sim
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,PT,não
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,PSDB,sim
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,sim
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,PSD,sim
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,PR,sim
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,PSB,não
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,DEM,sim
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,PDT,liberado
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,Solidaried,sim
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,PCdoB,não
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,PROS,sim
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,PPS,sim
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,PV,não
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,PSOL,não
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,Minoria,sim
PL,4148,2008,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Desenvolvimento Econômico. Indústria e Comércio ao Projeto de Lei nº 4.148 de 2008. ressalvados os destaques. Sim: 320; não: 135; abstenção: 2; total: 457.,28/4/2015,20:41,SUBEMENDA SUBSTITUTIVA DA CDEIC,5513,GOV.,sim
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PpPtnPhs...,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PMDB,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PT,obstrução
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PSDB,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PR,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PSD,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PSB,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,DEM,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PtbProsPsl,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PRB,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PDT,obstrução
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,Solidaried,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PCdoB,obstrução
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PSC,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PPS,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PSOL,obstrução
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,PV,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,Repr.REDE,obstrução
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,Repr.PEN,não
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,Repr.PMB,obstrução
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,Minoria,obstrução
PL,4302,1998,1,Rejeitada a supressão do §2º do art. 9º da Lei nº 6.019/74. constante do art. 2º do texto da Câmara dos Deputados. Em consequência. fica restabelecido o texto da Câmara dos Deputados. Sim: 28; não: 275; abstenção: 46; total: 349.,22/3/2017,19:29,SUBSTITUTIVO DO SENADO FEDERAL -  EMENDA SUPRESSIVA,6148,GOV.,não
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PpPtnPhs...,não
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PMDB,não
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PT,obstrução
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PSDB,não
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PR,não
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PSD,não
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PSB,não
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,DEM,não
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PtbProsPsl,não
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PRB,não
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PDT,obstrução
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,Solidaried,não
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PCdoB,obstrução
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PSC,não
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PPS,não
PL,4302,1998,2,Rejeitado o Requerimento. Sim: 35; não: 231; abstenção: 5; total: 271.,22/3/2017,18:21,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 1 SESSÃO,6148,PSOL,obstrução
